return_id,viewed_product_page,viewed_compatibility_guide,viewed_size_guide,viewed_manual,contacted_support,support_contact_count,attempted_troubleshooting,replacement_requested,refund_requested,days_before_contact,customer_action_notes
RET-100289,True,True,False,True,False,2,False,False,True,8,Customer initiated return for LISTING_MISMATCH
RET-100290,True,True,True,False,False,1,True,False,True,5,Customer initiated return for CUSTOMER_DAMAGE
RET-100291,True,False,False,True,True,2,False,False,True,10,Customer initiated return for LISTING_MISMATCH
RET-100292,True,False,True,False,False,0,True,False,True,0,Customer initiated return for COMPATIBILITY_ISSUE
RET-100293,True,True,False,False,False,0,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-100294,True,True,True,True,False,1,True,False,True,10,Customer initiated return for LISTING_MISMATCH
RET-100295,True,False,False,False,True,0,True,False,True,8,Customer initiated return for COMPATIBILITY_ISSUE
RET-100296,True,False,False,True,True,1,False,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-100297,True,False,True,False,True,1,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-100298,True,False,False,True,False,2,False,False,True,6,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100299,True,True,True,False,True,4,False,False,True,10,Customer initiated return for SETUP_DIFFICULTY
RET-100300,True,True,True,True,True,1,True,False,True,3,Customer initiated return for LISTING_MISMATCH
RET-100301,True,True,False,True,False,0,True,False,True,6,Customer initiated return for CUSTOMER_DAMAGE
RET-100302,True,False,False,False,True,2,True,False,True,5,Customer initiated return for LISTING_MISMATCH
RET-100303,True,False,True,True,False,2,True,False,True,10,Customer initiated return for COMPATIBILITY_ISSUE
RET-100304,True,True,True,False,False,1,True,True,False,7,Customer initiated return for SHIPPING_DAMAGE
RET-100305,True,True,False,True,True,0,False,False,True,1,Customer initiated return for LISTING_MISMATCH
RET-100306,True,True,True,False,True,0,False,True,True,3,Customer initiated return for MISSING_ACCESSORY
RET-100307,True,True,True,False,True,1,False,False,True,10,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100308,True,False,False,False,True,2,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-100309,True,False,False,False,False,1,True,False,True,5,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100310,True,True,True,False,False,1,False,False,True,5,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100311,True,False,True,False,False,2,False,True,False,2,Customer initiated return for SHIPPING_DAMAGE
RET-100312,True,False,True,False,True,5,False,False,True,1,Customer initiated return for SETUP_DIFFICULTY
RET-100313,True,False,False,True,False,0,False,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-100314,True,False,False,True,False,0,True,False,True,6,Customer initiated return for NO_FAULT_FOUND
RET-100315,True,False,False,True,True,0,False,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-100316,True,False,True,True,False,0,True,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-100317,True,False,True,False,True,3,False,False,True,0,Customer initiated return for SETUP_DIFFICULTY
RET-100318,True,False,False,False,False,0,False,True,False,6,Customer initiated return for SHIPPING_DAMAGE
RET-100319,True,False,True,False,False,2,False,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-100320,True,False,False,False,True,0,True,False,True,9,Customer initiated return for LISTING_MISMATCH
RET-100321,True,True,True,True,False,2,True,False,True,3,Customer initiated return for PACKAGING_ISSUE
RET-100322,True,True,True,False,False,0,True,True,False,10,Customer initiated return for SHIPPING_DAMAGE
RET-100323,True,True,False,False,False,2,False,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-100324,True,True,False,False,True,1,True,False,True,2,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100325,True,False,False,False,True,2,False,False,True,0,Customer initiated return for PACKAGING_ISSUE
RET-100326,True,False,True,False,True,2,False,False,True,3,Customer initiated return for COMPATIBILITY_ISSUE
RET-100327,True,False,True,True,True,2,True,False,True,5,Customer initiated return for WARRANTY_FAILURE
RET-100328,True,True,False,True,True,0,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-100329,True,False,True,True,False,0,True,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-100330,True,False,True,True,False,2,True,False,True,2,Customer initiated return for COMPATIBILITY_ISSUE
RET-100331,True,False,True,False,True,5,False,False,True,6,Customer initiated return for SETUP_DIFFICULTY
RET-100332,True,False,True,True,False,2,True,False,True,1,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100333,True,False,False,False,True,2,True,False,True,6,Customer initiated return for LISTING_MISMATCH
RET-100334,True,False,False,True,True,2,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-100335,True,False,True,False,True,5,False,False,True,4,Customer initiated return for SETUP_DIFFICULTY
RET-100336,True,False,False,False,False,2,True,False,True,4,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100337,True,False,True,True,False,1,True,False,True,2,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100338,True,False,False,False,True,1,False,False,True,1,Customer initiated return for NO_FAULT_FOUND
RET-100339,True,False,True,True,False,2,False,False,True,8,Customer initiated return for OTHER
RET-100340,True,True,True,False,False,2,False,False,True,10,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100341,True,False,False,False,True,3,False,False,True,9,Customer initiated return for SETUP_DIFFICULTY
RET-100342,True,False,True,False,True,1,False,True,False,9,Customer initiated return for SHIPPING_DAMAGE
RET-100343,True,True,True,False,True,1,False,False,True,5,Customer initiated return for PACKAGING_ISSUE
RET-100344,True,True,False,False,False,1,False,False,True,7,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100345,True,True,False,False,True,2,True,False,True,1,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100346,True,True,False,False,True,5,False,False,True,6,Customer initiated return for SETUP_DIFFICULTY
RET-100347,True,True,False,True,True,1,False,True,False,1,Customer initiated return for SHIPPING_DAMAGE
RET-100348,True,False,True,False,False,1,True,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-100349,True,False,True,False,True,1,True,True,False,6,Customer initiated return for SHIPPING_DAMAGE
RET-100350,True,True,True,False,True,4,False,False,True,1,Customer initiated return for SETUP_DIFFICULTY
RET-100351,True,False,False,True,False,1,True,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-100352,True,True,False,False,True,5,False,False,True,5,Customer initiated return for SETUP_DIFFICULTY
RET-100353,True,True,False,True,False,2,False,False,True,9,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100354,True,False,False,True,False,2,True,False,True,8,Customer initiated return for COMPATIBILITY_ISSUE
RET-100355,True,False,False,True,False,0,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-100356,True,True,True,True,False,1,True,True,False,5,Customer initiated return for SHIPPING_DAMAGE
RET-100357,True,False,False,True,True,0,False,False,True,3,Customer initiated return for PACKAGING_ISSUE
RET-100358,True,True,True,True,False,1,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-100359,True,True,True,True,False,2,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-100360,True,False,False,True,False,1,False,False,True,10,Customer initiated return for COMPATIBILITY_ISSUE
RET-100361,True,False,True,False,True,1,False,True,False,1,Customer initiated return for SHIPPING_DAMAGE
RET-100362,True,True,True,False,True,0,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-100363,True,True,True,False,False,0,False,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-100364,True,False,True,True,True,0,True,False,True,9,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100365,True,False,True,True,False,2,False,False,True,2,Customer initiated return for LISTING_MISMATCH
RET-100366,True,False,False,False,True,1,True,True,False,2,Customer initiated return for SHIPPING_DAMAGE
RET-100367,True,True,True,False,False,2,False,False,True,9,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100368,True,True,True,False,False,0,False,False,True,4,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100369,True,False,False,True,True,2,False,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-100370,True,False,False,False,True,1,True,False,True,2,Customer initiated return for COMPATIBILITY_ISSUE
RET-100371,True,True,True,True,True,0,True,False,True,4,Customer initiated return for WARRANTY_FAILURE
RET-100372,True,False,True,False,False,2,True,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-100373,True,False,False,True,False,0,False,False,True,1,Customer initiated return for PACKAGING_ISSUE
RET-100374,True,False,False,True,True,2,True,False,True,9,Customer initiated return for WARRANTY_FAILURE
RET-100375,True,True,True,True,True,2,True,False,True,6,Customer initiated return for WARRANTY_FAILURE
RET-100376,True,False,False,False,True,1,False,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-100377,True,True,False,True,True,2,True,False,True,0,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100378,True,False,False,False,True,1,True,False,True,0,Customer initiated return for NO_FAULT_FOUND
RET-100379,True,False,True,False,True,2,False,False,True,3,Customer initiated return for PACKAGING_ISSUE
RET-100380,True,False,True,True,True,1,True,False,True,5,Customer initiated return for WARRANTY_FAILURE
RET-100381,True,True,True,False,False,0,False,False,True,7,Customer initiated return for CUSTOMER_DAMAGE
RET-100382,True,False,True,False,True,1,True,False,True,9,Customer initiated return for COMPATIBILITY_ISSUE
RET-100383,True,True,True,False,True,2,False,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-100384,True,False,True,False,False,2,False,True,False,10,Customer initiated return for SHIPPING_DAMAGE
RET-100385,True,True,True,False,True,2,False,False,True,7,Customer initiated return for CUSTOMER_DAMAGE
RET-100386,True,True,True,True,True,1,False,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-100387,True,False,True,True,False,1,True,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-100388,True,False,False,True,False,0,True,True,False,5,Customer initiated return for SHIPPING_DAMAGE
RET-100389,True,True,True,False,True,1,False,False,True,7,Customer initiated return for PACKAGING_ISSUE
RET-100390,True,True,False,False,True,2,False,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-100391,True,True,False,True,False,1,True,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-100392,True,False,False,True,True,2,False,False,True,1,Customer initiated return for LISTING_MISMATCH
RET-100393,True,False,True,True,False,2,True,False,True,4,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100394,True,False,True,False,True,5,False,False,True,1,Customer initiated return for SETUP_DIFFICULTY
RET-100395,True,False,False,False,False,2,True,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-100396,True,False,True,False,True,1,True,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-100397,True,False,False,True,False,1,False,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-100398,True,False,True,True,False,0,False,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-100399,True,False,True,False,True,1,False,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-100400,True,True,False,True,True,1,False,False,True,10,Customer initiated return for LISTING_MISMATCH
RET-100401,True,True,False,True,False,2,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-100402,True,False,True,True,True,2,False,False,True,9,Customer initiated return for COMPATIBILITY_ISSUE
RET-100403,True,False,False,True,False,1,False,False,True,4,Customer initiated return for CUSTOMER_DAMAGE
RET-100404,True,False,True,False,True,2,True,False,True,8,Customer initiated return for WARRANTY_FAILURE
RET-100405,True,False,True,False,True,2,False,False,True,9,Customer initiated return for CUSTOMER_DAMAGE
RET-100406,True,True,True,False,False,2,False,False,True,5,Customer initiated return for LISTING_MISMATCH
RET-100407,True,True,True,True,True,1,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-100408,True,True,True,False,False,2,True,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-100409,True,False,True,True,False,1,False,False,True,0,Customer initiated return for NO_FAULT_FOUND
RET-100410,True,True,True,False,True,2,False,False,True,7,Customer initiated return for NO_FAULT_FOUND
RET-100411,True,False,True,False,True,4,False,False,True,6,Customer initiated return for SETUP_DIFFICULTY
RET-100412,True,False,True,True,False,2,False,False,True,5,Customer initiated return for CUSTOMER_DAMAGE
RET-100413,True,False,True,True,False,0,False,True,False,3,Customer initiated return for SHIPPING_DAMAGE
RET-100414,True,False,True,False,True,2,False,True,True,8,Customer initiated return for MISSING_ACCESSORY
RET-100415,True,False,False,False,False,1,True,False,True,3,Customer initiated return for COMPATIBILITY_ISSUE
RET-100416,True,True,False,False,False,0,True,True,True,5,Customer initiated return for MISSING_ACCESSORY
RET-100417,True,False,True,True,True,0,True,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-100418,True,False,True,False,True,0,False,False,True,9,Customer initiated return for PERFORMANCE_EXPECTATION
RET-100419,True,True,False,True,True,2,True,False,True,6,Customer initiated return for WARRANTY_FAILURE
RET-100420,True,False,False,True,True,1,False,False,True,5,Customer initiated return for COMPATIBILITY_ISSUE
RET-100421,True,True,False,False,False,0,False,False,True,6,Customer initiated return for LISTING_MISMATCH
RET-100422,True,False,True,False,True,0,False,False,True,4,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-100423,True,True,True,False,True,1,False,True,True,7,Customer initiated return for MISSING_ACCESSORY
RET-100424,True,False,False,False,True,2,False,False,True,5,Customer initiated return for COMPATIBILITY_ISSUE
