return_id,inspection_date,inspector_id,physical_damage,functional_test,missing_accessories,packaging_damage,water_damage,battery_health,compatibility_verified,fault_confirmed,inspection_notes,inspection_outcome
RET-100208,2025-06-28,INSP-16,False,PASSED,False,False,False,94,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100209,2025-04-19,INSP-18,True,PASSED,False,False,False,98,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-100210,2025-06-08,INSP-11,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100211,2025-03-04,INSP-13,False,FAILED,False,False,False,88,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100212,2025-01-10,INSP-17,False,FAILED,False,False,False,86,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100213,2025-11-14,INSP-16,True,PASSED,False,False,False,97,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-100214,2025-01-19,INSP-17,False,PASSED,True,False,False,90,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-100215,2025-12-26,INSP-11,False,PASSED,False,False,False,97,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100216,2025-10-28,INSP-11,True,PASSED,False,False,True,89,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-100217,2025-01-03,INSP-15,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100218,2025-02-09,INSP-20,False,PASSED,False,False,False,96,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100219,2025-05-06,INSP-20,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100220,2025-06-27,INSP-13,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100221,2025-05-13,INSP-17,True,PASSED,False,True,False,89,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100222,2025-11-26,INSP-17,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100223,2025-02-22,INSP-12,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100224,2025-07-03,INSP-13,True,PASSED,False,True,False,88,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100225,2025-12-08,INSP-12,False,FAILED,False,False,False,90,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100226,2025-04-06,INSP-11,False,FAILED,False,False,False,97,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100227,2025-09-05,INSP-14,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100228,2025-07-19,INSP-11,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100229,2025-06-26,INSP-11,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100230,2025-11-12,INSP-12,False,FAILED,False,False,False,90,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100231,2025-08-05,INSP-18,False,PASSED,False,False,False,98,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100232,2025-11-28,INSP-14,False,PASSED,False,False,False,92,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100233,2025-03-03,INSP-18,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100234,2025-08-05,INSP-17,False,FAILED,False,False,False,99,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100235,2025-04-13,INSP-15,True,PASSED,False,True,False,100,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100236,2025-05-09,INSP-13,False,PASSED,False,False,False,98,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100237,2025-12-01,INSP-17,False,PASSED,False,False,False,95,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100238,2025-10-25,INSP-14,False,PASSED,False,False,False,91,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100239,2025-10-28,INSP-12,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100240,2025-05-31,INSP-20,True,PASSED,False,True,False,95,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100241,2025-09-08,INSP-13,False,PASSED,False,False,False,94,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100242,2025-03-03,INSP-11,False,PASSED,False,False,False,95,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100243,2025-11-30,INSP-16,False,FAILED,False,False,False,96,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100244,2025-10-29,INSP-16,False,FAILED,False,False,False,96,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100245,2025-07-03,INSP-17,False,PASSED,False,False,False,95,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100246,2025-11-26,INSP-15,False,PASSED,False,False,False,100,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100247,2025-12-22,INSP-13,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100248,2025-08-05,INSP-11,False,PASSED,True,False,False,96,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-100249,2025-07-13,INSP-16,False,PASSED,True,False,False,96,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-100250,2025-06-28,INSP-12,False,FAILED,False,False,False,86,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100251,2025-06-08,INSP-14,False,FAILED,False,False,False,85,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100252,2025-10-06,INSP-16,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100253,2025-02-16,INSP-12,False,PASSED,True,False,False,99,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-100254,2025-07-29,INSP-15,False,FAILED,False,False,False,100,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100255,2025-03-06,INSP-15,True,PASSED,False,True,False,99,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100256,2025-05-18,INSP-18,False,PASSED,False,False,False,100,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100257,2025-10-23,INSP-16,False,PASSED,False,False,False,95,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100258,2025-02-02,INSP-17,True,PASSED,False,True,False,97,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100259,2025-09-12,INSP-20,False,FAILED,False,False,False,87,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100260,2025-05-24,INSP-18,False,PASSED,False,False,False,90,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100261,2025-05-21,INSP-20,False,PASSED,False,False,False,90,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100262,2025-03-03,INSP-16,True,PASSED,False,True,False,87,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100263,2025-05-05,INSP-11,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100264,2025-12-27,INSP-18,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100265,2025-05-15,INSP-15,True,PASSED,False,False,True,90,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-100266,2025-08-08,INSP-17,False,PASSED,False,False,False,89,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100267,2025-03-13,INSP-20,False,PASSED,False,False,False,86,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100268,2025-03-21,INSP-14,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100269,2025-03-19,INSP-16,True,PASSED,False,True,False,92,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100270,2025-01-06,INSP-16,False,PASSED,True,False,False,100,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-100271,2025-11-13,INSP-12,True,PASSED,False,True,False,99,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100272,2025-07-04,INSP-15,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100273,2025-11-03,INSP-20,False,FAILED,False,False,False,87,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100274,2025-05-13,INSP-16,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100275,2025-08-19,INSP-13,True,PASSED,False,True,False,94,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100276,2025-08-10,INSP-15,False,PASSED,False,False,False,87,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100277,2025-12-13,INSP-20,True,PASSED,False,True,False,100,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100278,2025-06-08,INSP-18,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100279,2025-08-21,INSP-11,True,PASSED,False,True,False,100,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100280,2025-10-25,INSP-15,True,PASSED,False,True,False,99,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100281,2025-09-03,INSP-11,False,FAILED,False,False,False,90,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100282,2025-03-04,INSP-11,False,PASSED,False,False,False,88,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100283,2025-11-22,INSP-16,False,FAILED,False,False,False,92,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100284,2025-02-16,INSP-17,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100285,2025-07-25,INSP-17,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100286,2025-10-10,INSP-13,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100287,2025-11-03,INSP-20,False,PASSED,False,False,False,92,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100288,2025-09-28,INSP-18,False,PASSED,False,True,False,97,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100289,2025-08-05,INSP-16,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100290,2025-01-18,INSP-20,True,PASSED,False,False,False,97,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-100291,2025-09-18,INSP-19,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100292,2025-10-26,INSP-13,False,PASSED,False,False,False,95,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100293,2025-06-15,INSP-12,False,FAILED,False,False,False,93,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100294,2025-11-04,INSP-16,False,PASSED,False,False,False,91,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100295,2025-10-05,INSP-13,False,PASSED,False,False,False,94,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100296,2025-06-05,INSP-13,False,FAILED,False,False,False,95,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100297,2025-01-05,INSP-11,False,FAILED,False,False,False,97,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100298,2025-04-13,INSP-19,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100299,2025-04-13,INSP-11,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100300,2025-05-24,INSP-12,False,PASSED,False,False,False,91,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100301,2025-08-14,INSP-12,True,PASSED,False,False,False,95,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-100302,2025-02-01,INSP-20,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100303,2025-01-10,INSP-20,False,PASSED,False,False,False,96,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100304,2025-09-02,INSP-20,True,PASSED,False,True,False,95,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100305,2025-08-05,INSP-13,False,PASSED,False,False,False,96,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100306,2025-11-23,INSP-14,False,PASSED,True,False,False,94,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-100307,2025-10-01,INSP-20,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100308,2025-08-31,INSP-14,False,FAILED,False,False,False,86,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100309,2025-07-24,INSP-18,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100310,2025-07-07,INSP-11,False,PASSED,False,False,False,97,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100311,2025-03-21,INSP-11,True,PASSED,False,True,False,89,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100312,2025-06-25,INSP-16,False,PASSED,False,False,False,97,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100313,2025-02-19,INSP-12,False,PASSED,False,False,False,97,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-100314,2025-09-06,INSP-16,False,PASSED,False,False,False,92,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-100315,2025-08-27,INSP-15,False,FAILED,False,False,False,92,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100316,2025-12-27,INSP-16,False,FAILED,False,False,False,99,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100317,2025-01-22,INSP-19,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100318,2025-12-12,INSP-16,True,PASSED,False,True,False,91,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-100319,2025-01-12,INSP-12,False,FAILED,False,False,False,97,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-100320,2025-07-04,INSP-20,False,PASSED,False,False,False,90,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-100321,2025-12-17,INSP-18,False,PASSED,False,True,False,87,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
