return_id,order_id,customer_id,sku,return_date,purchase_date,return_text,customer_selected_reason,return_type,refund_amount,quantity,store_channel,return_channel,warranty_claim,days_since_purchase,return_status,ground_truth_reason,root_cause_group,preventable,preventable_owner,severity,ground_truth_priority
RET-100092,ORD-538254,CUST-117120,SKU-KEY-1100,2025-02-14,2025-01-20,battery expanded after 10 months,WARRANTY_FAILURE,WARRANTY,1040.33,1,ONLINE,MAIL,True,25,REJECTED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P1
RET-100093,ORD-577832,CUST-130415,SKU-POW-1051,2025-08-24,2025-08-19,power button got stuck,PRODUCT_DEFECT,STANDARD_RETURN,625.81,1,MARKETPLACE,MAIL,False,5,APPROVED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-100094,ORD-542715,CUST-114646,SKU-SPE-1072,2025-07-22,2025-07-09,keyboard won't pair with mac os,COMPATIBILITY_ISSUE,WARRANTY,396.93,1,RETAIL_STORE,LOCKER,True,13,PROCESSED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100095,ORD-549413,CUST-94848,SKU-KEY-1115,2025-11-04,2025-10-18,router does not support mesh network,COMPATIBILITY_ISSUE,WARRANTY,381.09,1,ONLINE,LOCKER,True,17,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100096,ORD-501383,CUST-96463,SKU-TVS-1067,2025-04-25,2025-04-07,keyboard won't pair with mac os,COMPATIBILITY_ISSUE,STANDARD_RETURN,213.83,1,RETAIL_STORE,MAIL,False,18,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100097,ORD-568304,CUST-121650,SKU-GAM-1090,2025-09-02,2025-08-28,cannot get software setup to complete,COMPATIBILITY_ISSUE,STANDARD_RETURN,45.65,1,ONLINE,LOCKER,False,5,PENDING_INSPECTION,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-100098,ORD-524177,CUST-102216,SKU-POW-1111,2025-07-23,2025-07-21,camera photos look grainy in low light,PERFORMANCE_EXPECTATION,WARRANTY,1135.1,1,ONLINE,LOCKER,True,2,PENDING_INSPECTION,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-100099,ORD-576940,CUST-97487,SKU-GAM-1090,2025-07-01,2025-06-02,speaker produces loud static noise,SHIPPING_DAMAGE,STANDARD_RETURN,45.65,1,MARKETPLACE,IN_STORE_DROP,False,29,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-100100,ORD-564179,CUST-108930,SKU-POW-1036,2025-04-07,2025-03-26,wrong size cable,COMPATIBILITY_ISSUE,STANDARD_RETURN,256.26,1,RETAIL_STORE,IN_STORE_DROP,False,12,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100101,ORD-529471,CUST-125233,SKU-ROU-1074,2025-03-29,2025-03-03,realized i don't need this item,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,346.4,1,ONLINE,LOCKER,False,26,REJECTED,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-100102,ORD-534448,CUST-112845,SKU-TAB-1023,2025-08-14,2025-07-16,ordered wrong size by mistake,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,434.84,1,ONLINE,MAIL,False,29,PROCESSED,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-100103,ORD-517772,CUST-139159,SKU-SMA-1106,2025-02-01,2025-01-22,product overheating during charging,PRODUCT_DEFECT,STANDARD_RETURN,1048.77,1,RETAIL_STORE,LOCKER,False,10,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-100104,ORD-542899,CUST-128140,SKU-SMA-1001,2025-02-18,2025-01-24,wrong size cable,COMPATIBILITY_ISSUE,STANDARD_RETURN,44.64,1,RETAIL_STORE,IN_STORE_DROP,False,25,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100105,ORD-520708,CUST-118921,SKU-SPE-1117,2025-01-02,2024-12-18,bluetooth disconnecting every few minutes,COMPATIBILITY_ISSUE,STANDARD_RETURN,999.11,1,RETAIL_STORE,LOCKER,False,15,PENDING_INSPECTION,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-100106,ORD-500143,CUST-103987,SKU-HEA-1123,2025-02-10,2025-02-04,colour received is red not blue as listed,LISTING_MISMATCH,WARRANTY,454.65,1,ONLINE,MAIL,True,6,REJECTED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-100107,ORD-579996,CUST-132600,SKU-CAB-1043,2025-08-15,2025-08-02,not compatible with iphone,COMPATIBILITY_ISSUE,WARRANTY,279.16,1,MARKETPLACE,IN_STORE_DROP,True,13,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100108,ORD-578645,CUST-137264,SKU-CAB-1073,2025-12-21,2025-12-19,cannot get software setup to complete,SETUP_DIFFICULTY,STANDARD_RETURN,413.63,1,ONLINE,IN_STORE_DROP,False,2,REJECTED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-100109,ORD-541481,CUST-98650,SKU-KEY-1100,2025-10-20,2025-10-05,confusing s3tup st3ps d3vic3 won't p4ir,SETUP_DIFFICULTY,WARRANTY,2080.66,2,RETAIL_STORE,LOCKER,True,15,APPROVED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-100110,ORD-567018,CUST-103317,SKU-KEY-1040,2025-10-03,2025-09-21,headphones won't connect to my laptop,SETUP_DIFFICULTY,STANDARD_RETURN,823.25,1,ONLINE,IN_STORE_DROP,False,12,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100111,ORD-533981,CUST-100943,SKU-POW-1096,2025-03-07,2025-02-10,screen arrived cracked,NO_FAULT_FOUND,STANDARD_RETURN,49.21,1,RETAIL_STORE,IN_STORE_DROP,False,25,APPROVED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-100112,ORD-500337,CUST-92887,SKU-SMA-1004,2025-05-07,2025-05-04,3xp3ct3d usb c c4bl3 but not includ3d,MISSING_ACCESSORY,WARRANTY,1149.3,1,ONLINE,IN_STORE_DROP,True,3,APPROVED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-100113,ORD-552551,CUST-94518,SKU-GAM-1120,2025-05-26,2025-04-30,internal plastic tray smashed,PACKAGING_ISSUE,STANDARD_RETURN,989.56,1,MARKETPLACE,IN_STORE_DROP,False,26,PENDING_INSPECTION,PACKAGING_ISSUE,LOGISTICS,YES,Warehouse,LOW,P4
RET-100114,ORD-540307,CUST-96813,SKU-TAB-1053,2025-09-30,2025-09-21,no issue found works as expected,NO_FAULT_FOUND,STANDARD_RETURN,488.59,1,MARKETPLACE,MAIL,False,9,PROCESSED,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-100115,ORD-541289,CUST-115753,SKU-CAM-1084,2025-06-13,2025-05-28,screen keeps flickering,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,737.41,1,MARKETPLACE,IN_STORE_DROP,False,16,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-100116,ORD-505287,CUST-104092,SKU-CAM-1084,2025-03-18,2025-03-14,works perfectly on test bench,SETUP_DIFFICULTY,STANDARD_RETURN,737.41,1,MARKETPLACE,MAIL,False,4,PROCESSED,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-100117,ORD-548791,CUST-134977,SKU-TVS-1022,2025-10-27,2025-10-07,dropped phone on tile floor screen cracked,OTHER,WARRANTY,653.99,1,RETAIL_STORE,MAIL,True,20,PENDING_INSPECTION,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-100118,ORD-536682,CUST-119230,SKU-CAM-1039,2025-01-19,2024-12-29,outer carton crushed during transit,SHIPPING_DAMAGE,STANDARD_RETURN,524.3,1,MARKETPLACE,LOCKER,False,21,PENDING_INSPECTION,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-100119,ORD-523569,CUST-91709,SKU-TVS-1082,2025-01-01,2025-10-25,submerged non-waterproof speaker,CUSTOMER_DAMAGE,STANDARD_RETURN,115.94,1,ONLINE,MAIL,False,9,PENDING_INSPECTION,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-100120,ORD-541682,CUST-138373,SKU-LAP-1092,2025-10-31,2025-10-29,mounting screws missing,MISSING_ACCESSORY,STANDARD_RETURN,571.96,1,RETAIL_STORE,MAIL,False,2,PROCESSED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-100121,ORD-523261,CUST-111207,SKU-SMA-1016,2025-01-13,2025-01-07,stopped working after 8 months under warranty,WARRANTY_FAILURE,WARRANTY,458.09,1,ONLINE,IN_STORE_DROP,True,6,APPROVED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P1
RET-100122,ORD-522834,CUST-136346,SKU-CAM-1144,2025-12-23,2025-11-23,spilled coffee on keyboard,CUSTOMER_DAMAGE,WARRANTY,540.09,1,MARKETPLACE,LOCKER,True,30,REJECTED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-100123,ORD-543407,CUST-138847,SKU-CHA-1020,2025-05-03,2025-04-20,device stopped turning on after two weeks,MISSING_ACCESSORY,WARRANTY,90.87,1,RETAIL_STORE,MAIL,True,13,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-100124,ORD-549198,CUST-96648,SKU-HEA-1123,2025-10-24,2025-10-02,dented casing upon opening package,SHIPPING_DAMAGE,WARRANTY,454.65,1,ONLINE,IN_STORE_DROP,True,22,PENDING_INSPECTION,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-100125,ORD-579603,CUST-118456,SKU-MIC-1041,2025-01-29,2025-01-24,works perfectly on test bench,NO_FAULT_FOUND,STANDARD_RETURN,1039.56,1,ONLINE,IN_STORE_DROP,False,5,REJECTED,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-100126,ORD-503374,CUST-103563,SKU-ROU-1044,2025-11-24,2025-11-13,product does not match description,CUSTOMER_DAMAGE,STANDARD_RETURN,775.16,1,RETAIL_STORE,IN_STORE_DROP,False,11,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-100127,ORD-511234,CUST-133788,SKU-ROU-1089,2025-10-06,2025-09-21,keyboard won't pair with mac os,COMPATIBILITY_ISSUE,STANDARD_RETURN,608.06,1,MARKETPLACE,MAIL,False,15,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100128,ORD-522660,CUST-100956,SKU-KEY-1055,2025-01-01,2025-04-04,power button got stuck,PRODUCT_DEFECT,STANDARD_RETURN,1140.8,1,ONLINE,IN_STORE_DROP,False,6,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-100129,ORD-519614,CUST-99713,SKU-MIC-1146,2025-10-30,2025-10-10,stopped working after 8 months under warranty,WARRANTY_FAILURE,WARRANTY,276.31,1,RETAIL_STORE,LOCKER,True,20,REJECTED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-100130,ORD-543450,CUST-135254,SKU-SMA-1061,2025-01-27,2025-01-02,outer carton crushed during transit,SHIPPING_DAMAGE,STANDARD_RETURN,652.79,1,MARKETPLACE,LOCKER,False,25,PROCESSED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-100131,ORD-579296,CUST-132308,SKU-TAB-1023,2025-04-08,2025-03-23,bent charging pin by forcing cable,LISTING_MISMATCH,STANDARD_RETURN,434.84,1,MARKETPLACE,LOCKER,False,16,PROCESSED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-100132,ORD-535911,CUST-114141,SKU-ROU-1119,2025-09-17,2025-09-03,battery draining very fast,PRODUCT_DEFECT,STANDARD_RETURN,122.01,1,RETAIL_STORE,LOCKER,False,14,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-100133,ORD-527097,CUST-107635,SKU-GAM-1105,2025-09-21,2025-09-19,returned because changed mind works fine,PERFORMANCE_EXPECTATION,STANDARD_RETURN,416.2,1,MARKETPLACE,LOCKER,False,2,APPROVED,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-100134,ORD-500964,CUST-123523,SKU-POW-1096,2025-10-16,2025-09-24,screen arrived cracked,SHIPPING_DAMAGE,STANDARD_RETURN,49.21,1,MARKETPLACE,IN_STORE_DROP,False,22,PENDING_INSPECTION,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-100135,ORD-565192,CUST-109373,SKU-TVS-1067,2025-08-04,2025-07-21,screen keeps flickering,PRODUCT_DEFECT,STANDARD_RETURN,213.83,1,RETAIL_STORE,MAIL,False,14,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-100136,ORD-511705,CUST-104566,SKU-SMA-1091,2025-04-26,2025-04-01,expected usb c but received micro usb,WARRANTY_FAILURE,STANDARD_RETURN,697.85,1,ONLINE,IN_STORE_DROP,False,25,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-100137,ORD-518773,CUST-110735,SKU-LAP-1047,2025-02-12,2025-01-26,not working,OTHER,STANDARD_RETURN,446.6,1,ONLINE,MAIL,False,17,REJECTED,OTHER,UNKNOWN,YES,Customer,LOW,P4
RET-100138,ORD-569604,CUST-102490,SKU-CHA-1005,2025-12-14,2025-12-12,outer carton crushed during transit,PRODUCT_DEFECT,WARRANTY,879.73,1,MARKETPLACE,LOCKER,True,2,APPROVED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-100139,ORD-529940,CUST-104702,SKU-SMA-1034,2025-01-01,2025-03-26,product do3s not m4tch d3scription,LISTING_MISMATCH,WARRANTY,1002.99,1,ONLINE,LOCKER,True,25,PROCESSED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-100140,ORD-539468,CUST-117583,SKU-MIC-1026,2025-12-07,2025-11-19,not compatible with iphone,COMPATIBILITY_ISSUE,STANDARD_RETURN,1163.26,1,MARKETPLACE,MAIL,False,18,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100141,ORD-543333,CUST-105369,SKU-SMA-1001,2025-01-08,2024-12-16,motherboard short circuited,PRODUCT_DEFECT,STANDARD_RETURN,44.64,1,RETAIL_STORE,LOCKER,False,23,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-100142,ORD-555837,CUST-138401,SKU-GAM-1030,2025-02-19,2025-01-21,product overheating during charging,PRODUCT_DEFECT,WARRANTY,720.12,1,RETAIL_STORE,MAIL,True,29,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-100143,ORD-514819,CUST-98685,SKU-SMA-1016,2025-03-24,2025-03-19,keyboard won't pair with mac os,WARRANTY_FAILURE,STANDARD_RETURN,458.09,1,ONLINE,IN_STORE_DROP,False,5,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100144,ORD-575583,CUST-137434,SKU-KEY-1145,2025-04-26,2025-04-03,received wrong model version,LISTING_MISMATCH,STANDARD_RETURN,424.03,1,MARKETPLACE,LOCKER,False,23,PROCESSED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-100145,ORD-566445,CUST-104596,SKU-POW-1141,2025-11-27,2025-11-13,dented casing upon opening package,SHIPPING_DAMAGE,STANDARD_RETURN,847.7,1,ONLINE,MAIL,False,14,REJECTED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-100146,ORD-527113,CUST-132900,SKU-SPE-1117,2025-06-25,2025-06-12,bent charging pin by forcing cable,CUSTOMER_DAMAGE,WARRANTY,999.11,1,MARKETPLACE,MAIL,True,13,PROCESSED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-100147,ORD-553637,CUST-97010,SKU-POW-1066,2025-11-10,2025-11-02,display lines appeared after 5 months,WARRANTY_FAILURE,WARRANTY,595.36,2,MARKETPLACE,LOCKER,True,8,PROCESSED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-100148,ORD-566629,CUST-101614,SKU-ROU-1149,2025-03-31,2025-03-06,left earbud stopped working,PRODUCT_DEFECT,STANDARD_RETURN,1106.58,1,RETAIL_STORE,IN_STORE_DROP,False,25,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-100149,ORD-538087,CUST-134998,SKU-ROU-1089,2025-12-12,2025-12-06,bluetooth disconnecting every few minutes,SETUP_DIFFICULTY,STANDARD_RETURN,608.06,1,MARKETPLACE,LOCKER,False,6,REJECTED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-100150,ORD-507420,CUST-103101,SKU-CAM-1069,2025-03-25,2025-03-14,battery draining very fast,PRODUCT_DEFECT,STANDARD_RETURN,958.53,1,MARKETPLACE,LOCKER,False,11,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-100151,ORD-572369,CUST-93526,SKU-SMA-1004,2025-05-10,2025-05-02,bent charging pin by forcing cable,CUSTOMER_DAMAGE,STANDARD_RETURN,1149.3,1,MARKETPLACE,MAIL,False,8,APPROVED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-100152,ORD-536584,CUST-126478,SKU-TAB-1068,2025-03-09,2025-03-02,out3r c4rton crush3d during tr4nsit,SHIPPING_DAMAGE,STANDARD_RETURN,697.32,1,MARKETPLACE,IN_STORE_DROP,False,7,REJECTED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-100153,ORD-570391,CUST-116439,SKU-CAM-1024,2025-06-29,2025-06-20,cannot get software setup to complete,SETUP_DIFFICULTY,STANDARD_RETURN,963.7,1,ONLINE,MAIL,False,9,APPROVED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-100154,ORD-533632,CUST-125405,SKU-CAB-1073,2025-01-14,2024-12-27,mounting screws missing,MISSING_ACCESSORY,STANDARD_RETURN,413.63,1,ONLINE,LOCKER,False,18,PROCESSED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-100155,ORD-520153,CUST-91557,SKU-CAB-1118,2025-06-20,2025-06-17,speaker produces loud static noise,PRODUCT_DEFECT,STANDARD_RETURN,1156.03,1,ONLINE,IN_STORE_DROP,False,3,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-100156,ORD-579504,CUST-95670,SKU-CAB-1073,2025-08-14,2025-07-31,confusing setup steps device won't pair,SETUP_DIFFICULTY,STANDARD_RETURN,413.63,1,RETAIL_STORE,LOCKER,False,14,APPROVED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-100157,ORD-571766,CUST-95579,SKU-SMA-1079,2025-04-19,2025-03-25,ordered wrong size by mistake,LISTING_MISMATCH,WARRANTY,373.19,1,MARKETPLACE,MAIL,True,25,REJECTED,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-100158,ORD-530741,CUST-96557,SKU-CAB-1073,2025-11-15,2025-11-11,internal plastic tray smashed,PACKAGING_ISSUE,STANDARD_RETURN,413.63,1,ONLINE,MAIL,False,4,APPROVED,PACKAGING_ISSUE,LOGISTICS,YES,Warehouse,LOW,P4
RET-100159,ORD-563829,CUST-126155,SKU-CAB-1028,2025-04-01,2025-03-10,battery life shorter than i hoped,PERFORMANCE_EXPECTATION,STANDARD_RETURN,240.03,1,MARKETPLACE,MAIL,False,22,REJECTED,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-100160,ORD-517549,CUST-120455,SKU-CAM-1129,2025-09-20,2025-09-16,camera quality is not as advertised,LISTING_MISMATCH,WARRANTY,221.48,1,MARKETPLACE,LOCKER,True,4,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-100161,ORD-567881,CUST-113675,SKU-KEY-1100,2025-08-30,2025-08-14,left earbud stopped working,PRODUCT_DEFECT,STANDARD_RETURN,1040.33,1,MARKETPLACE,MAIL,False,16,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-100162,ORD-563814,CUST-121596,SKU-LAP-1002,2025-09-15,2025-08-16,device stopped turning on after two weeks,PRODUCT_DEFECT,STANDARD_RETURN,52.66,1,RETAIL_STORE,IN_STORE_DROP,False,30,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-100163,ORD-516763,CUST-127585,SKU-SPE-1042,2025-03-11,2025-02-17,battery expanded after 10 months,WARRANTY_FAILURE,WARRANTY,331.16,1,MARKETPLACE,LOCKER,True,22,PROCESSED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-100164,ORD-553841,CUST-129377,SKU-TVS-1037,2025-10-27,2025-09-29,keyboard won't pair with mac os,COMPATIBILITY_ISSUE,STANDARD_RETURN,67.24,1,ONLINE,MAIL,False,28,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100165,ORD-515404,CUST-96108,SKU-SMA-1124,2025-12-05,2025-11-29,headphones won't connect to my laptop,COMPATIBILITY_ISSUE,STANDARD_RETURN,107.54,2,ONLINE,IN_STORE_DROP,False,6,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100166,ORD-571268,CUST-116782,SKU-POW-1066,2025-04-08,2025-04-06,dropped phone on tile floor screen cracked,CUSTOMER_DAMAGE,STANDARD_RETURN,297.68,1,MARKETPLACE,IN_STORE_DROP,False,2,APPROVED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-100167,ORD-573282,CUST-126367,SKU-SMA-1124,2025-05-11,2025-04-30,realized i don't need this item,CUSTOMER_ORDER_ERROR,WARRANTY,53.77,1,ONLINE,LOCKER,True,11,REJECTED,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-100168,ORD-557066,CUST-95777,SKU-LAP-1017,2025-05-16,2025-05-07,router does not support mesh network,COMPATIBILITY_ISSUE,STANDARD_RETURN,298.75,1,ONLINE,LOCKER,False,9,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100169,ORD-578580,CUST-123460,SKU-CAB-1133,2025-12-25,2025-12-16,cannot get software setup to complete,SETUP_DIFFICULTY,STANDARD_RETURN,164.54,1,MARKETPLACE,MAIL,False,9,PROCESSED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-100170,ORD-579478,CUST-102749,SKU-SPE-1117,2025-01-01,2025-07-07,wifi drops connection constantly,PRODUCT_DEFECT,STANDARD_RETURN,999.11,1,MARKETPLACE,LOCKER,False,20,APPROVED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-100171,ORD-563173,CUST-97620,SKU-TVS-1067,2025-02-05,2025-01-22,bad product,OTHER,WARRANTY,213.83,1,RETAIL_STORE,LOCKER,True,14,APPROVED,OTHER,UNKNOWN,YES,Customer,LOW,P4
RET-100172,ORD-565405,CUST-138308,SKU-TVS-1052,2025-05-02,2025-04-07,box damaged but product works,SHIPPING_DAMAGE,STANDARD_RETURN,305.14,1,MARKETPLACE,MAIL,False,25,PROCESSED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-100173,ORD-552151,CUST-104556,SKU-CAB-1148,2025-03-08,2025-03-05,received wrong model version,LISTING_MISMATCH,WARRANTY,607.81,1,MARKETPLACE,IN_STORE_DROP,True,3,APPROVED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-100174,ORD-535312,CUST-120891,SKU-CAB-1088,2025-07-08,2025-07-01,left earbud stopped working,PRODUCT_DEFECT,STANDARD_RETURN,720.13,1,MARKETPLACE,IN_STORE_DROP,False,7,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-100175,ORD-517626,CUST-131331,SKU-CAB-1133,2025-10-02,2025-09-07,expected usb c but received micro usb,LISTING_MISMATCH,STANDARD_RETURN,164.54,1,RETAIL_STORE,LOCKER,False,25,APPROVED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-100176,ORD-526078,CUST-127805,SKU-CAB-1148,2025-11-30,2025-11-08,tested fine customer didn't like color,NO_FAULT_FOUND,WARRANTY,607.81,1,MARKETPLACE,MAIL,True,22,PENDING_INSPECTION,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-100177,ORD-538189,CUST-136559,SKU-CAM-1069,2025-11-07,2025-10-16,screen brightness too low for outdoor use,PERFORMANCE_EXPECTATION,WARRANTY,958.53,1,RETAIL_STORE,LOCKER,True,22,PROCESSED,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-100178,ORD-510912,CUST-96812,SKU-TAB-1068,2025-11-14,2025-11-08,display lines appeared after 5 months,PACKAGING_ISSUE,WARRANTY,1394.64,2,MARKETPLACE,IN_STORE_DROP,True,6,APPROVED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P1
RET-100179,ORD-559841,CUST-131357,SKU-KEY-1145,2025-08-12,2025-07-25,wrong size cable,COMPATIBILITY_ISSUE,WARRANTY,424.03,1,MARKETPLACE,MAIL,True,18,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-100180,ORD-538394,CUST-129126,SKU-GAM-1060,2025-01-05,2024-12-17,received wrong model version,LISTING_MISMATCH,STANDARD_RETURN,1030.23,1,ONLINE,IN_STORE_DROP,False,19,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-100181,ORD-535670,CUST-135907,SKU-POW-1126,2025-01-01,2025-03-27,wifi drops connection constantly,CUSTOMER_ORDER_ERROR,WARRANTY,74.94,1,ONLINE,MAIL,True,12,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-100182,ORD-519149,CUST-93673,SKU-CAM-1069,2025-07-21,2025-07-17,speaker produces loud static noise,OTHER,WARRANTY,958.53,1,ONLINE,MAIL,True,4,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-100183,ORD-568279,CUST-98005,SKU-CHA-1065,2025-09-05,2025-08-14,charger missing from box,MISSING_ACCESSORY,WARRANTY,785.42,1,ONLINE,IN_STORE_DROP,True,22,PENDING_INSPECTION,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
